Exact Output,Approx Output,Absolute Error,MSE
-1.4719712734222412,-1.5795312735863263,0.10756003856658936,51.6193733215332
-6.238697528839111,-6.492952395637531,0.2542548179626465,51.3158073425293
-5.8756890296936035,-5.857262522775272,0.01842641830444336,51.04609298706055
-8.030658721923828,-8.171596437240623,0.14093780517578125,50.54240798950195
6.910651206970215,6.9232698275882285,0.012618541717529297,50.169307708740234
5.883959770202637,6.07709387462819,0.19313430786132812,49.89912033081055
-2.675232172012329,-2.6941126586752944,0.018880605697631836,49.84320831298828
-7.672043323516846,-7.7009685562770755,0.028925418853759766,49.38336944580078
-5.5307183265686035,-5.585950935506844,0.05523252487182617,49.1444206237793
11.620187759399414,11.247612876821222,0.3725748062133789,48.09059143066406
-0.08731676638126373,0.010299180928996066,0.09761594980955124,48.090606689453125
-6.966972351074219,-6.89844799671846,0.06852436065673828,47.71143341064453
-10.757501602172852,-10.703699423243961,0.053802490234375,46.80736541748047
-10.58991527557373,-10.754091701335739,0.16417598724365234,45.93143081665039
-1.2092119455337524,-1.2893975366787345,0.08018553256988525,45.92005920410156
3.664607524871826,3.735165364243585,0.07055783271789551,45.815181732177734
-16.014211654663086,-15.823003090190468,0.1912088394165039,43.811912536621094
-4.504958629608154,-4.5360178369955975,0.03105926513671875,43.65336990356445
-15.655783653259277,-15.52299835582744,0.13278484344482422,41.7386360168457
3.080352783203125,3.3376743102674027,0.2573215961456299,41.66502380371094
-11.241742134094238,-11.310541405150616,0.06879901885986328,40.67774200439453
-1.3073866367340088,-1.365881182726298,0.05849456787109375,40.66441345214844
-9.892694473266602,-10.048771442714497,0.15607738494873047,39.900028228759766
0.9177182912826538,1.0705177551297993,0.15279948711395264,39.89363098144531
3.808279514312744,3.6504847271862673,0.15779471397399902,39.780521392822266
0.23515069484710693,0.16720279713445052,0.06794789433479309,39.78012466430664
-10.850560188293457,-10.888407304286375,0.03784751892089844,38.86033630371094
-2.2255446910858154,-2.309225338845863,0.08368062973022461,38.821693420410156
-4.6690673828125,-4.680448122708185,0.011380672454833984,38.65138244628906
-0.5461617708206177,-0.5033347014759784,0.042827069759368896,38.64906692504883
-10.06762981414795,-10.202469802921769,0.1348400115966797,37.85735321044922
-1.1192432641983032,-1.0534646892810997,0.06577861309051514,37.847599029541016
-17.04001235961914,-17.34674626970252,0.3067340850830078,35.57988357543945
-9.9313383102417,-9.778795588699722,0.1525430679321289,34.809505462646484
-10.455256462097168,-10.199061601590074,0.256195068359375,33.956016540527344
-8.447331428527832,-8.472470439213794,0.02513885498046875,33.39854049682617
-7.240289211273193,-7.093759782543202,0.1465291976928711,32.98916244506836
-5.49880313873291,-5.458652285931748,0.04015064239501953,32.75294876098633
-4.368536472320557,-4.503960346781241,0.1354236602783203,32.60399627685547
-13.01653003692627,-13.098605035855144,0.08207511901855469,31.280378341674805
-1.9164888858795166,-1.9826064698936534,0.06611752510070801,31.251718521118164
-9.72284984588623,-9.856899441150745,0.1340494155883789,30.513315200805664
-6.570586681365967,-6.604719878567721,0.0341334342956543,30.17603874206543
4.431759357452393,4.767904279582581,0.33614492416381836,30.02347755432129
6.609393119812012,6.415147907027858,0.1942453384399414,29.682493209838867
0.16043145954608917,0.23247584263526733,0.07204438745975494,29.682331085205078
4.362823009490967,4.422093080149352,0.05926990509033203,29.533655166625977
5.849757671356201,5.884578281611539,0.034820556640625,29.26632308959961
-12.783801078796387,-13.053826515875699,0.27002525329589844,27.990131378173828
-2.332509756088257,-2.3690588305908022,0.03654909133911133,27.947635650634766
8.910088539123535,8.885334045502532,0.02475452423095703,27.327409744262695
-11.367073059082031,-11.493587681006375,0.12651443481445312,26.318078994750977
1.5620959997177124,1.5003413398371777,0.061754703521728516,26.29904556274414
-2.400508165359497,-2.38913025479269,0.011377811431884766,26.2540283203125
7.576969146728516,7.794285187086643,0.2173161506652832,25.805877685546875
-7.729659080505371,-7.706208871913873,0.023450374603271484,25.33910369873047
0.3497852385044098,0.2677900764469996,0.0819951593875885,25.338199615478516
0.4318578541278839,0.30220253381412476,0.12965533137321472,25.33687400817871
-4.190929889678955,-4.191059180360753,0.00012922286987304688,25.199655532836914
-0.026559608057141304,-0.08978535027563339,0.06322574615478516,25.199682235717773
-3.980839490890503,-3.885682272230042,0.09515714645385742,25.075946807861328
-6.859006404876709,-6.762432705597348,0.0965738296508789,24.708473205566406
-9.533435821533203,-9.924810640608484,0.3913745880126953,23.99962043762207
3.1986875534057617,2.9668710734822525,0.23181653022766113,23.92010498046875
1.6320148706436157,1.5937348502557143,0.03828001022338867,23.899307250976562
-1.2713087797164917,-1.37442334429943,0.10311460494995117,23.886764526367188
-0.09471237659454346,0.047544003950861224,0.14225637912750244,23.886852264404297
-10.019200325012207,-10.180389269538864,0.16118907928466797,23.102802276611328
-0.5193080306053162,-0.5820244081187411,0.06271636486053467,23.100727081298828
-11.677705764770508,-11.748806278739721,0.07110023498535156,22.035385131835938
2.613443374633789,2.6380529844464036,0.02460956573486328,21.98202896118164
-10.133445739746094,-10.400474015637883,0.2670278549194336,21.180347442626953
1.0514304637908936,1.1336297136585927,0.08219921588897705,21.171762466430664
-9.640496253967285,-9.807906366866064,0.16740989685058594,20.445894241333008
-12.889412879943848,-12.901662827602195,0.012249946594238281,19.147951126098633
9.03972339630127,8.953977896228025,0.08574581146240234,18.509597778320312
-4.314777374267578,-4.556670038951779,0.24189281463623047,18.364606857299805
-7.8146796226501465,-7.845189083222067,0.030509471893310547,17.887510299682617
-7.78772497177124,-7.855782646169246,0.06805753707885742,17.413728713989258
1.2256920337677002,1.005051862441178,0.2206401824951172,17.402372360229492
-1.5230205059051514,-1.6045896422183432,0.08156919479370117,17.384302139282227
-8.350685119628906,-8.606615962538854,0.25593090057373047,16.840017318725586
5.1781744956970215,5.0518214959734,0.12635278701782227,16.63066291809082
-10.4229097366333,-10.424064080534663,0.0011539459228515625,15.781933784484863
-12.684489250183105,-12.678259910430825,0.006229400634765625,14.524931907653809
9.89999008178711,9.838623011055915,0.061367034912109375,13.759260177612305
-5.269209861755371,-5.122855686457115,0.14635419845581055,13.542516708374023
-4.825754642486572,-4.664480578932853,0.16127395629882812,13.360783576965332
-8.94395637512207,-8.993962129566171,0.05000591278076172,12.735847473144531
-3.4089252948760986,-3.611533092933925,0.2026078701019287,12.645380020141602
5.064648628234863,4.9449799755657295,0.11966848373413086,12.445096969604492
2.908656120300293,2.887684779227129,0.020971298217773438,12.379003524780273
-1.0077871084213257,-1.225973652828543,0.21818649768829346,12.371440887451172
-9.015424728393555,-8.951977184135103,0.06344795227050781,11.736489295959473
-5.431469440460205,-5.492316803789436,0.06084728240966797,11.50604248046875
-11.090084075927734,-10.997126665919382,0.0929574966430664,10.54525089263916
-16.544998168945312,-16.568284859410454,0.023286819458007812,8.406685829162598
1.3498191833496094,1.260890912092691,0.08892822265625,8.392513275146484
-6.094503402709961,-6.137699288463409,0.04319572448730469,8.102348327636719
-7.260185241699219,-7.288038608232455,0.02785348892211914,7.690555572509766
1.2902191877365112,1.4078480743191903,0.11762893199920654,7.6776580810546875
-10.996423721313477,-10.825519685240579,0.17090415954589844,6.733187675476074
-8.013962745666504,-8.016166776182217,0.0022039413452148438,6.231441497802734
-8.377375602722168,-8.439783289933985,0.062407493591308594,5.683187007904053
-4.571488857269287,-4.726480297723413,0.15499162673950195,5.520105361938477
-4.1757426261901855,-4.231128263681967,0.055385589599609375,5.383903980255127
-2.3954286575317383,-2.3134890272763187,0.081939697265625,5.339128017425537
-10.056065559387207,-10.029298434743396,0.02676677703857422,4.549098491668701
2.551137685775757,2.702574106191605,0.15143632888793945,4.49843168258667
5.622934341430664,5.4339986008744745,0.1889357566833496,4.251699447631836
-4.558771133422852,-4.390464509185222,0.16830682754516602,4.0895586013793945
-3.0434584617614746,-2.964526549614675,0.07893180847167969,4.017242908477783
2.482818841934204,2.2570987103390507,0.22572016716003418,3.9694812297821045
1.1867436170578003,1.287574682632112,0.1008310317993164,3.9585578441619873
-7.877233028411865,-8.235605412016412,0.35837221145629883,3.4747893810272217
-3.0070064067840576,-3.1548459575205925,0.14783954620361328,3.4043188095092773
-9.561854362487793,-9.790167103510612,0.22831249237060547,2.690436363220215
-0.30854102969169617,-0.49187339557829546,0.18333235383033752,2.689955234527588
-3.5854430198669434,-3.619089122843434,0.0336461067199707,2.589531421661377
-4.292289733886719,-4.172266493447751,0.12002325057983398,2.4457085132598877
-7.140557765960693,-7.255237312943791,0.11467933654785156,2.047470808029175
-11.558501243591309,-11.71800298346352,0.1595020294189453,1.0039277076721191
-1.9058037996292114,-2.1177566588685295,0.211952805519104,0.9759029150009155
-3.2301135063171387,-2.7707869346213556,0.45932650566101074,0.8960384726524353
0.5054551362991333,0.2591504162344336,0.2463047206401825,0.8945164680480957
-7.236474514007568,-7.254407410548083,0.017932891845703125,0.48540517687797546
-2.1057674884796143,-2.2470928026068577,0.1413252353668213,0.450918585062027
-7.409749507904053,-7.518492634029826,0.10874319076538086,0.02207043208181858
